Date,Exercise,Sets,Reps,Weight,isWarmup,Note
2018-06-30,Dumbbell Bicep Curl,1,10,7.937875915,,
2018-06-30,Dumbbell Bicep Curl,1,10,7.937875915,,
2018-06-30,Dumbbell Bicep Curl,1,10,7.937875915,,
2018-06-30,Dumbbell Bicep Curl,1,10,7.937875915,,
2018-06-30,Dumbbell Bicep Curl,1,10,7.937875915,,
2018-06-30,Vertical Knee Raise,1,14,0,,
2018-06-30,Vertical Knee Raise,1,12,0,,
2018-06-30,Vertical Knee Raise,1,12,0,,
2018-06-30,Vertical Knee Raise,1,12,0,,
2018-06-30,Hammerstrength Incline Chest Press,1,12,11.33982274,,
2018-06-30,Hammerstrength Incline Chest Press,1,9,12.47380501,,
2018-06-30,Hammerstrength Incline Chest Press,1,11,12.47380501,,
2018-06-30,Hammerstrength Incline Chest Press,1,10,12.47380501,,
2018-06-30,Leg Extension,1,8,18.14371638,TRUE,
2018-06-30,Leg Extension,1,8,27.21557457,,
2018-06-30,Leg Extension,1,9,27.21557457,,
2018-06-30,Leg Extension,1,12,27.21557457,,
2018-06-30,Leg Extension,1,12,27.21557457,,
2018-06-30,Machine Leg Press,1,8,63.50300732,,
2018-06-30,Machine Leg Press,1,15,72.57486551,,
2018-06-30,Machine Leg Press,1,10,81.6467237,,
2018-06-30,Machine Leg Press,1,15,72.57486551,,
2018-06-30,Dumbbell Bench Press,1,8,13.60778728,,
2018-06-30,Dumbbell Bench Press,1,9,13.60778728,,
2018-06-30,Dumbbell Bench Press,1,8,13.60778728,,
2018-06-30,Dumbbell Bench Press,1,8,13.60778728,,
2018-06-30,Dumbbell Fly,1,4,6.803893642,,
2018-06-30,Dumbbell Fly,1,4,6.803893642,,
2018-06-30,Dumbbell Fly,1,4,6.803893642,,
2018-06-30,Dumbbell Fly,1,8,6.803893642,,
2018-06-30,Barbell Bench Press,1,8,27.21557457,TRUE,
2018-06-30,Barbell Bench Press,1,8,27.21557457,,
2018-06-30,Barbell Bench Press,1,8,27.21557457,,
2018-06-30,Barbell Bench Press,1,8,27.21557457,,
2018-06-30,Barbell Bench Press,1,8,27.21557457,,
2018-06-30,Dumbbell Bench Press,1,8,13.60778728,,
2018-06-30,Dumbbell Bench Press,1,9,13.60778728,,
2018-06-30,Dumbbell Bench Press,1,8,13.60778728,,
2018-06-30,Dumbbell Bench Press,1,8,13.60778728,,
2018-06-30,Barbell Bench Press,1,8,15.87575183,TRUE,
2018-06-30,Barbell Bench Press,1,8,27.21557457,,
2018-06-30,Barbell Bench Press,1,8,27.21557457,,
2018-06-28,Dumbbell Row,1,5,18.14371638,,
2018-06-28,Dumbbell Row,1,5,18.14371638,,
2018-06-28,Dumbbell Row,1,5,18.14371638,,
2018-06-28,Dumbbell Row,1,5,18.14371638,,
2018-06-28,Dumbbell Row,1,6,18.14371638,,
2018-06-28,Dumbbell Bicep Curl,1,10,7.937875915,,
2018-06-28,Dumbbell Bicep Curl,1,10,7.937875915,,
2018-06-28,Dumbbell Bicep Curl,1,10,7.937875915,,
2018-06-28,Dumbbell Bicep Curl,1,10,7.937875915,,
2018-06-28,Dumbbell Bicep Curl,1,10,7.937875915,,
2018-06-28,Hammerstrength Iso Row,1,12,20.41168092,,
2018-06-28,Hammerstrength Iso Row,1,12,20.41168092,,
2018-06-28,Hammerstrength Iso Row,1,12,20.41168092,,
2018-06-28,Hammerstrength Iso Row,1,12,24.94761002,,
2018-06-28,Back Extensions,1,12,0,,
2018-06-28,Back Extensions,1,12,0,,
2018-06-28,Back Extensions,1,12,0,,
2018-06-28,Back Extensions,1,12,0,,
2018-06-28,Lat Pulldown,1,15,20.41168092,,
2018-06-28,Lat Pulldown,1,12,27.21557457,,
2018-06-28,Lat Pulldown,1,15,22.67964547,,
2018-06-28,Hanging Leg Raise,1,4,0,,
2018-06-28,EZ-Bar Curl,1,8,18.14371638,,
2018-06-28,EZ-Bar Curl,1,15,13.60778728,,
2018-06-28,EZ-Bar Curl,1,12,13.60778728,,
2018-06-27,Dumbbell Front Raise,1,2,6.803893642,,
2018-06-27,Dumbbell Front Raise,1,2,6.803893642,,
2018-06-27,Dumbbell Front Raise,1,3,6.803893642,,
2018-06-27,Dumbbell Front Raise,1,3,6.803893642,,
2018-06-27,Dumbbell Front Raise,1,3,6.803893642,,
2018-06-27,Dumbbell Front Raise,1,4,6.803893642,,
2018-06-27,Dumbbell Shoulder Press,1,15,6.803893642,,
2018-06-27,Dumbbell Shoulder Press,1,15,7.937875915,,
2018-06-27,Dumbbell Shoulder Press,1,11,7.937875915,,
2018-06-27,Dumbbell Tricep Extension,1,5,6.803893642,,
2018-06-27,Dumbbell Tricep Extension,1,5,6.803893642,,
2018-06-27,Dumbbell Tricep Extension,1,5,6.803893642,,
2018-06-27,Dumbbell Tricep Extension,1,10,4.535929094,,
2018-06-27,Dumbbell Tricep Extension,1,8,6.803893642,,
2018-06-27,Dumbbell Shoulder Raise,1,12,4.535929094,,
2018-06-27,Dumbbell Shoulder Raise,1,12,4.535929094,,
2018-06-27,Clam,1,15,0,,
2018-06-27,Clam,1,15,0,,
2018-06-27,Clam,1,15,0,,
2018-06-27,Sit Up,1,8,0,,
2018-06-27,Sit Up,1,8,0,,
2018-06-27,Sit Up,1,8,0,,
2018-06-27,Sit Up,1,8,0,,
2018-06-27,Side Leg Raises,1,6,0,,
2018-06-27,Side Leg Raises,1,6,0,,
2018-06-27,Side Leg Raises,1,8,0,,
2018-06-27,Side Leg Raises,1,8,0,,
2018-06-27,Russian Twist,1,12,11.33982274,,
2018-06-27,Russian Twist,1,14,11.33982274,,
2018-06-27,Russian Twist,1,15,11.33982274,,
2018-06-27,Russian Twist,1,15,11.33982274,,
2018-06-26,Back Squat,1,10,20.41168092,TRUE,
2018-06-26,Back Squat,1,5,36.28743275,,
2018-06-26,Back Squat,1,5,36.28743275,,
2018-06-26,Back Squat,1,5,36.28743275,,
2018-06-26,Back Squat,1,5,36.28743275,,
2018-06-26,Back Squat,1,5,36.28743275,,
2018-06-26,Leg Extension,1,8,15.87575183,TRUE,
2018-06-26,Leg Extension,1,10,27.21557457,,
2018-06-26,Leg Extension,1,10,27.21557457,,
2018-06-26,Leg Extension,1,10,27.21557457,,
2018-06-26,Leg Extension,1,10,27.21557457,,
2018-06-26,Dumbbell Bench Press,1,8,13.60778728,,
2018-06-26,Dumbbell Bench Press,1,8,13.60778728,,
2018-06-26,Dumbbell Bench Press,1,8,13.60778728,,
2018-06-26,Dumbbell Bench Press,1,8,13.60778728,,
2018-06-26,Dumbbell Fly,1,5,6.803893642,,
2018-06-26,Dumbbell Fly,1,5,6.803893642,,
2018-06-26,Dumbbell Fly,1,5,6.803893642,,
2018-06-26,Dumbbell Fly,1,5,6.803893642,,
2018-06-26,Dumbbell Fly,1,5,6.803893642,,
2018-06-26,Dumbbell Squat,1,7,6.803893642,,
2018-06-26,Dumbbell Squat,1,7,6.803893642,,
2018-06-26,Dumbbell Squat,1,7,6.803893642,,
2018-06-26,Dumbbell Squat,1,7,6.803893642,,
2018-06-26,Dumbbell Squat,1,7,6.803893642,,
2018-06-26,Push Up,1,7,0,,
2018-06-26,Push Up,1,5,0,,
2018-06-26,Vertical Knee Raise,1,9,0,,
2018-06-26,Vertical Knee Raise,1,9,0,,
2018-06-26,Vertical Knee Raise,1,9,0,,
2018-06-26,Vertical Knee Raise,1,12,0,,
2018-06-26,Back Extensions,1,11,0,,
2018-06-26,Back Extensions,1,11,0,,
2018-06-26,Back Extensions,1,11,0,,
2018-06-26,Back Extensions,1,11,0,,
2018-06-26,Cable Tricep Extension,1,8,13.60778728,,
2018-06-26,Cable Tricep Extension,1,8,13.60778728,,
2018-06-26,Cable Tricep Extension,1,8,13.60778728,,
2018-06-26,Cable Tricep Extension,1,8,13.60778728,,
2018-06-24,Cable Lateral Raise,1,9,3.401946821,,
2018-06-24,Cable Lateral Raise,1,9,3.401946821,,
2018-06-24,Cable Lateral Raise,1,9,3.401946821,,
2018-06-24,Bicycle Crunch,1,11,0,,
2018-06-24,Bicycle Crunch,1,20,0,,
2018-06-24,Bicycle Crunch,1,20,0,,
2018-06-24,Bicycle Crunch,1,20,0,,
2018-06-24,Leg Raise,1,8,0,,
2018-06-24,Leg Raise,1,8,0,,
2018-06-24,Leg Raise,1,8,0,,
2018-06-24,Leg Raise,1,9,0,,
2018-06-24,Dumbbell Bicep Curl,1,5,10.20584046,,
2018-06-24,Dumbbell Bicep Curl,1,5,10.20584046,,
2018-06-24,Dumbbell Bicep Curl,1,5,10.20584046,,
2018-06-24,Dumbbell Bicep Curl,1,5,10.20584046,,
2018-06-24,Dumbbell Bicep Curl,1,5,10.20584046,,
2018-06-24,Dumbbell Row,1,10,15.87575183,,
2018-06-24,Dumbbell Row,1,10,15.87575183,,
2018-06-24,Dumbbell Row,1,10,15.87575183,,
2018-06-24,Dumbbell Row,1,10,15.87575183,,
2018-06-24,Lat Pulldown,1,15,22.67964547,,
2018-06-24,Lat Pulldown,1,6,31.75150366,,
2018-06-24,Lat Pulldown,1,10,27.21557457,,
2018-06-24,Single Leg Curl,1,12,2.267964547,,
2018-06-24,Single Leg Curl,1,12,2.267964547,,
2018-06-24,Single Leg Curl,1,12,2.267964547,,
2018-06-24,Reverse Barbell Curl,1,2,18.14371638,,
2018-06-24,Reverse Barbell Curl,1,2,18.14371638,,
2018-06-24,Reverse Barbell Curl,1,4,18.14371638,,
2018-06-24,Reverse Barbell Curl,1,4,18.14371638,,
2018-06-24,Reverse Barbell Curl,1,3,18.14371638,,
2018-06-24,Reverse Barbell Curl,1,3,18.14371638,,
2018-06-21,Superman,1,10,0,,
2018-06-21,Superman,1,10,0,,
2018-06-21,Superman,1,10,0,,
2018-06-21,Superman,1,10,0,,
2018-06-21,Superman,1,15,0,,
2018-06-21,Scissor Crossover Kick,1,10,0,,
2018-06-21,Scissor Crossover Kick,1,7,0,,
2018-06-21,Scissor Crossover Kick,1,10,0,,
2018-06-21,Scissor Crossover Kick,1,10,0,,
2018-06-21,Scissor Crossover Kick,1,16,0,,
2018-06-21,Assisted Dips,1,6,31.75150366,,
2018-06-21,Single Arm Dumbbell Triceps Extension,1,6,5.669911368,,
2018-06-21,Single Arm Dumbbell Triceps Extension,1,6,5.669911368,,
2018-06-21,Single Arm Dumbbell Triceps Extension,1,7,5.669911368,,
2018-06-21,Dumbbell Squat,1,8,5.669911368,,
2018-06-21,Dumbbell Squat,1,8,5.669911368,,
2018-06-20,Push Up,1,8,0,,
2018-06-20,Push Up,1,8,0,,
2018-06-20,Push Up,1,6,0,,
2018-06-20,Push Up,1,7,0,,
2018-06-20,Push Up,1,6,0,,
2018-06-20,Leg Pull-In,1,12,0,,
2018-06-20,Leg Pull-In,1,12,0,,
2018-06-20,Leg Pull-In,1,12,0,,
2018-06-20,Leg Pull-In,1,13,0,,
2018-06-20,Leg Pull-In,1,17,0,,
2018-06-20,Superman,1,13,0,,
2018-06-20,Superman,1,14,0,,
2018-06-20,Superman,1,15,0,,
2018-06-20,Superman,1,15,0,,
2018-06-20,Single Leg Kickback,1,8,0,,
2018-06-20,Single Leg Kickback,1,8,0,,
2018-06-20,Single Leg Kickback,1,8,0,,
2018-06-20,Single Leg Kickback,1,10,0,,
2018-06-20,Side Bridge,1,25,0,,
2018-06-20,Side Bridge,1,25,0,,
2018-06-20,Side Bridge,1,25,0,,
2018-06-20,Side Bridge,1,25,0,,
2018-06-19,Plate Twist,1,15,11.33982274,,
2018-06-19,Plate Twist,1,8,11.33982274,,
2018-06-19,Plate Twist,1,8,11.33982274,,
2018-06-19,Plate Twist,1,8,11.33982274,,
2018-06-19,Plate Twist,1,8,11.33982274,,
2018-06-19,Seated Calf Raise,1,5,22.67964547,,
2018-06-19,Seated Calf Raise,1,5,22.67964547,,
2018-06-19,Seated Calf Raise,1,7,22.67964547,,
2018-06-19,Seated Calf Raise,1,7,22.67964547,,
2018-06-19,Dumbbell Row,1,12,13.60778728,,
2018-06-19,Dumbbell Row,1,10,13.60778728,,
2018-06-19,Dumbbell Row,1,8,13.60778728,,
2018-06-19,Dumbbell Row,1,8,13.60778728,,
2018-06-19,Bent Over Barbell Row,1,7,38.5553973,,
2018-06-19,Bent Over Barbell Row,1,12,24.94761002,,
2018-06-19,Bent Over Barbell Row,1,12,24.94761002,,
2018-06-19,Bent Over Barbell Row,1,12,24.94761002,,
2018-06-19,Cable Row,1,6,18.14371638,TRUE,
2018-06-19,Cable Row,1,6,31.75150366,,
2018-06-19,Cable Row,1,6,31.75150366,,
2018-06-19,Cable Row,1,6,38.5553973,,
2018-06-19,Cable Row,1,6,38.5553973,,
2018-06-19,Cable Row,1,6,38.5553973,,
2018-06-19,Single Leg Curl,1,5,4.535929094,,
2018-06-19,Single Leg Curl,1,5,4.535929094,,
2018-06-19,Single Leg Curl,1,5,4.535929094,,
2018-06-19,Single Leg Curl,1,6,4.535929094,,
2018-06-19,Single Leg Curl,1,6,4.535929094,,
2018-06-19,Push Up,1,5,0,,
2018-06-19,Push Up,1,6,0,,
2018-06-19,Push Up,1,6,0,,
2018-06-19,Push Up,1,4,0,,
2018-06-19,Push Up,1,4,0,,
2018-06-19,Air Squats,1,12,0,,
2018-06-19,Air Squats,1,12,0,,
2018-06-19,Air Squats,1,14,0,,
2018-06-19,Air Squats,1,14,0,,
2018-06-19,Air Squats,1,15,0,,
2018-06-19,Crunches,1,12,0,,
2018-06-19,Crunches,1,12,0,,
2018-06-19,Crunches,1,16,0,,
2018-06-19,Crunches,1,16,0,,
2018-06-17,Push Up,1,4,0,,
2018-06-17,Push Up,1,4,0,,
2018-06-17,Push Up,1,3,0,,
2018-06-17,Push Up,1,5,0,,
2018-06-17,Push Up,1,4,0,,
2018-06-17,Dumbbell Bicep Curl,1,15,6.803893642,,
2018-06-17,Dumbbell Bicep Curl,1,15,6.803893642,,
2018-06-17,Dumbbell Bicep Curl,1,17,6.803893642,,
2018-06-17,Dumbbell Bench Press,1,4,13.60778728,,
2018-06-17,Dumbbell Bench Press,1,5,13.60778728,,
2018-06-17,Dumbbell Bench Press,1,5,13.60778728,,
2018-06-17,Dumbbell Bench Press,1,6,13.60778728,,
2018-06-17,Hammerstrength Decline Chest Press,1,3,20.41168092,,
2018-06-17,Hammerstrength Decline Chest Press,1,3,20.41168092,,
2018-06-17,Hammerstrength Decline Chest Press,1,3,20.41168092,,
2018-06-17,Hammerstrength Decline Chest Press,1,3,20.41168092,,
2018-06-17,Hammerstrength Decline Chest Press,1,5,20.41168092,,
2018-06-17,TRX Side Plank,1,18,0,,
2018-06-17,TRX Side Plank,1,20,0,,
2018-06-17,TRX Side Plank,1,15,0,,
2018-06-17,Leg Extension,1,14,18.14371638,,
2018-06-17,Leg Extension,1,14,20.41168092,,
2018-06-17,Leg Extension,1,21,20.41168092,,
2018-06-17,Leg Extension,1,14,22.67964547,,
2018-06-17,Machine Leg Press,1,15,54.43114913,,
2018-06-17,Machine Leg Press,1,15,63.50300732,,
2018-06-17,Machine Leg Press,1,15,72.57486551,,
2018-06-17,Machine Leg Press,1,15,72.57486551,,
2018-06-17,Machine Leg Press,1,15,72.57486551,,
2018-06-17,Plank,1,60,0,,
2018-06-17,Plank,1,50,0,,
2018-06-17,Plank,1,50,0,,
2018-06-16,Push Up,1,4,0,,
2018-06-16,Push Up,1,4,0,,
2018-06-16,Push Up,1,4,0,,
2018-06-16,Push Up,1,3,0,,
2018-06-16,Push Up,1,2,0,,
2018-06-16,Dumbbell Shoulder Raise,1,6,5.669911368,,
2018-06-16,Dumbbell Shoulder Raise,1,6,5.669911368,,
2018-06-16,Dumbbell Shoulder Raise,1,6,5.669911368,,
2018-06-16,Dumbbell Shoulder Raise,1,6,5.669911368,,
2018-06-16,Kettlebell Swing,1,8,9.071858189,,
2018-06-16,Kettlebell Swing,1,8,11.33982274,,
2018-06-16,Kettlebell Swing,1,8,15.87575183,,
2018-06-16,Smith Machine Stiff-Legged Deadlift,1,6,13.60778728,,
2018-06-16,Smith Machine Stiff-Legged Deadlift,1,6,18.14371638,,
2018-06-16,Smith Machine Stiff-Legged Deadlift,1,6,22.67964547,,
2018-06-16,Smith Machine Stiff-Legged Deadlift,1,8,27.21557457,,
2018-06-16,Dumbbell Reverse Fly,1,6,5.669911368,,
2018-06-16,Dumbbell Reverse Fly,1,7,5.669911368,,
2018-06-16,Dumbbell Reverse Fly,1,8,5.669911368,,
2018-06-16,Dumbbell Reverse Fly,1,6,6.803893642,,
2018-06-16,Dumbbell Shoulder Press,1,15,6.803893642,,
2018-06-16,Dumbbell Shoulder Press,1,15,6.803893642,,
2018-06-16,Dumbbell Shoulder Press,1,11,6.803893642,,
2018-06-16,Dumbbell Row,1,8,11.33982274,,
2018-06-16,Dumbbell Row,1,8,12.47380501,,
2018-06-16,Dumbbell Row,1,8,12.47380501,,
2018-06-16,Dumbbell Row,1,12,13.60778728,,
2018-06-16,Barbell Bench Press,1,8,15.87575183,TRUE,
2018-06-16,Barbell Bench Press,1,8,24.94761002,,
2018-06-16,Barbell Bench Press,1,8,24.94761002,,
2018-06-16,Barbell Bench Press,1,8,24.94761002,,
2018-06-16,Barbell Bench Press,1,10,24.94761002,,
2018-06-16,Back Extensions,1,11,0,,
2018-06-16,Back Extensions,1,11,0,,
2018-06-16,Back Extensions,1,11,0,,
2018-06-16,Back Extensions,1,11,0,,
2018-06-16,Cable Tricep Extension,1,12,9.071858189,,
2018-06-16,Cable Tricep Extension,1,16,9.071858189,,
2018-06-16,Cable Tricep Extension,1,18,9.071858189,,
2018-06-16,Cable Tricep Extension,1,12,11.33982274,,
2018-06-15,Dumbbell Bicep Curl,1,5,6.803893642,,
2018-06-15,Dumbbell Bicep Curl,1,7,6.803893642,,
2018-06-15,Dumbbell Bicep Curl,1,6,7.937875915,,
2018-06-15,Dumbbell Bicep Curl,1,5,7.937875915,,
2018-06-15,Dumbbell Bicep Curl,1,5,7.937875915,,
2018-06-15,Palms-Up Dumbbell Wrist Curl,1,10,5.669911368,,
2018-06-15,Palms-Up Dumbbell Wrist Curl,1,10,5.669911368,,
2018-06-15,Palms-Up Dumbbell Wrist Curl,1,10,5.669911368,,
2018-06-15,Palms-Up Dumbbell Wrist Curl,1,10,5.669911368,,
2018-06-15,Palms-Up Dumbbell Wrist Curl,1,6,5.669911368,,
2018-06-15,Leg Extension,1,12,15.87575183,,
2018-06-15,Leg Extension,1,12,18.14371638,,
2018-06-15,Leg Extension,1,12,18.14371638,,
2018-06-15,Leg Press,1,10,36.28743275,,
2018-06-15,Leg Press,1,11,45.35929094,,
2018-06-15,Leg Press,1,11,54.43114913,,
2018-06-14,Hammerstrength Incline Chest Press,1,10,11.33982274,,
2018-06-14,Hammerstrength Incline Chest Press,1,10,11.33982274,,
2018-06-14,Hammerstrength Incline Chest Press,1,8,11.33982274,,
2018-06-14,Hammerstrength Iso Row,1,12,20.41168092,,
2018-06-14,Hammerstrength Iso Row,1,12,20.41168092,,
2018-06-14,Hammerstrength Iso Row,1,14,20.41168092,,
2018-06-14,Dumbbell Incline Bench Press,1,10,10.20584046,,
2018-06-14,Dumbbell Incline Bench Press,1,10,10.20584046,,
2018-06-14,Dumbbell Incline Bench Press,1,10,10.20584046,,
2018-06-14,Dumbbell Incline Bench Press,1,10,10.20584046,,
2018-06-14,Back Extensions,1,12,0,,
2018-06-14,Back Extensions,1,12,0,,
2018-06-14,Back Extensions,1,12,0,,
2018-06-14,Oblique Crunch,1,10,0,,
2018-06-14,Oblique Crunch,1,10,0,,
2018-06-14,Oblique Crunch,1,10,0,,
2018-06-14,Superman,1,12,0,,
2018-06-14,Superman,1,14,0,,
2018-06-14,Superman,1,18,0,,
2018-06-14,Wide Grip Lat Pulldown,1,10,22.67964547,,
2018-06-14,Wide Grip Lat Pulldown,1,10,31.75150366,,
2018-06-14,Wide Grip Lat Pulldown,1,10,31.75150366,,
2018-06-14,Wide Grip Lat Pulldown,1,10,31.75150366,,
2018-06-12,Running - Treadmill,1,0,0,,
2018-06-12,Dumbbell Skullcrusher,1,10,5.669911368,,
2018-06-12,Dumbbell Skullcrusher,1,10,6.803893642,,
2018-06-12,Dumbbell Skullcrusher,1,8,6.803893642,,
2018-06-12,Dumbbell Upright Row,1,15,5.669911368,,
2018-06-12,Dumbbell Upright Row,1,12,6.803893642,,
2018-06-12,Dumbbell Upright Row,1,15,5.669911368,,
2018-06-12,Dumbbell Fly,1,15,4.535929094,,
2018-06-12,Dumbbell Fly,1,15,5.669911368,,
2018-06-12,Dumbbell Fly,1,10,5.669911368,,
2018-06-12,Dumbbell Shoulder Press,1,15,6.803893642,,
2018-06-12,Dumbbell Shoulder Press,1,15,6.803893642,,
2018-06-12,Dumbbell Shoulder Press,1,15,6.803893642,,
2018-06-12,Dumbbell Shoulder Press,1,10,6.803893642,,
2018-06-12,Dumbbell Shoulder Press,1,10,6.803893642,,
2018-06-12,Tricep Pushdown,1,15,10.20584046,,
2018-06-12,Tricep Pushdown,1,15,14.74176956,,
2018-06-12,Tricep Pushdown,1,10,17.0097341,,
2018-06-12,Dumbbell Step Ups,1,15,6.803893642,,
2018-06-12,Dumbbell Step Ups,1,15,6.803893642,,
2018-06-12,TRX Hamstring Pull-In,1,15,0,,
2018-06-12,TRX Hamstring Pull-In,1,15,0,,
2018-06-12,Russian Twist,1,15,4.535929094,,
2018-06-12,Russian Twist,1,15,4.535929094,,
2018-06-12,Russian Twist,1,15,4.535929094,,
2018-06-12,Side Leg Raises,1,10,0,,
2018-06-12,Side Leg Raises,1,10,0,,
2018-06-12,Side Leg Raises,1,10,0,,
2018-06-12,Clam,1,22,0,,
2018-06-12,Clam,1,22,0,,
2018-06-10,Dumbbell Bench Press,1,8,10.20584046,,
2018-06-10,Dumbbell Bench Press,1,8,10.20584046,,
2018-06-10,Dumbbell Bench Press,1,8,10.20584046,,
2018-06-10,Dumbbell Bench Press,1,8,11.33982274,,
2018-06-10,Dumbbell Bench Press,1,8,11.33982274,,
2018-06-10,Barbell Curl,1,6,18.14371638,,
2018-06-10,Barbell Curl,1,6,18.14371638,,
2018-06-10,Barbell Curl,1,5,18.14371638,,
2018-06-10,Barbell Curl,1,5,18.14371638,,
2018-06-10,Elliptical,1,0,0,,
2018-06-10,Landmine Press,1,15,13.60778728,,
2018-06-10,Landmine Press,1,10,15.87575183,,
2018-06-10,Landmine Press,1,10,15.87575183,,
2018-06-10,Landmine Press,1,10,15.87575183,,
2018-06-10,Cable Row,1,12,18.14371638,,
2018-06-10,Cable Row,1,10,24.94761002,,
2018-06-10,Cable Row,1,9,24.94761002,,
2018-06-10,Cable Row,1,12,18.14371638,,
2018-06-10,Cable Row,1,10,24.94761002,,
2018-06-10,Bird Dog,1,10,0,,
2018-06-10,Bird Dog,1,10,0,,
2018-06-10,Bird Dog,1,10,0,,
2018-06-10,Superman,1,12,0,,
2018-06-10,Superman,1,11,0,,
2018-06-10,Superman,1,11,0,,
2018-06-10,Exercise Ball Pull In,1,15,0,,
2018-06-10,Exercise Ball Pull In,1,15,0,,
2018-06-10,Exercise Ball Pull In,1,15,0,,
2018-06-10,TRX Row,1,15,0,,
2018-06-10,TRX Row,1,15,0,,
2018-06-10,TRX Row,1,15,0,,
2018-06-10,Hammer Curls,1,5,5.669911368,,
2018-06-08,Running - Treadmill,1,0,0,,
2018-06-08,Machine Leg Press,1,8,15.87575183,TRUE,
2018-06-08,Machine Leg Press,1,15,27.21557457,,
2018-06-08,Machine Leg Press,1,15,36.28743275,,
2018-06-08,Machine Leg Press,1,15,36.28743275,,
2018-06-08,Smith Machine Squat,1,8,18.14371638,TRUE,
2018-06-08,Smith Machine Squat,1,12,31.75150366,,
2018-06-08,Smith Machine Squat,1,12,31.75150366,,
2018-06-08,Smith Machine Squat,1,15,31.75150366,,
2018-06-08,Bosu Ball Push Up,1,5,0,,
2018-06-08,Bosu Ball Push Up,1,4,0,,
2018-06-08,Bosu Ball Mountain Climbers,1,22,0,,
2018-06-08,Bosu Ball Mountain Climbers,1,22,0,,
2018-06-08,Landmine,1,15,22.67964547,,
2018-06-08,Landmine,1,15,29.48353911,,
2018-06-08,Landmine,1,8,29.48353911,,
2018-06-08,Dumbbell Pullover,1,6,5.669911368,,
2018-06-08,Dumbbell Pullover,1,8,7.937875915,,
2018-06-08,Dumbbell Pullover,1,8,10.20584046,,
2018-06-07,Running - Treadmill,1,0,0,,
2018-06-07,Tricep Pushdown,1,15,10.20584046,,
2018-06-07,Tricep Pushdown,1,15,12.47380501,,
2018-06-07,Tricep Pushdown,1,15,12.47380501,,
2018-06-07,Dumbbell Stiff Legged Deadlift,1,10,9.071858189,,
2018-06-07,Dumbbell Stiff Legged Deadlift,1,10,10.20584046,,
2018-06-07,Dumbbell Stiff Legged Deadlift,1,10,11.33982274,,
2018-06-07,Kettlebell One-Legged Deadlift,1,5,9.071858189,,
2018-06-07,Kettlebell One-Legged Deadlift,1,5,6.803893642,,
2018-06-07,Kettlebell One-Legged Deadlift,1,4,9.071858189,,
2018-06-07,Tricep Overhead Extension with Rope,1,15,7.937875915,,
2018-06-07,Tricep Overhead Extension with Rope,1,16,7.937875915,,
2018-06-07,Tricep Overhead Extension with Rope,1,16,7.937875915,,
2018-06-07,Dumbbell Tricep Extension,1,5,2.267964547,,
2018-06-07,Dumbbell Tricep Extension,1,5,5.669911368,,
2018-06-07,Dumbbell Tricep Extension,1,5,5.669911368,,
2018-06-07,Dumbbell Skullcrusher,1,10,5.669911368,,
2018-06-07,Dumbbell Skullcrusher,1,6,5.669911368,,
2018-06-07,Dumbbell Skullcrusher,1,5,5.669911368,,
2018-06-07,Hanging Knee Raise,1,3,0,,
2018-06-07,Decline Crunch,1,15,0,,
2018-06-07,Decline Crunch,1,15,0,,
2018-06-07,Decline Crunch,1,11,0,,
2018-06-07,Decline Crunch,1,7,0,,
2018-06-07,Superman,1,11,0,,
2018-06-07,Superman,1,11,0,,
2018-06-07,Superman,1,11,0,,
2018-06-05,Concentration Curls,1,10,6.803893642,,
2018-06-05,Concentration Curls,1,10,6.803893642,,
2018-06-05,Concentration Curls,1,10,6.803893642,,
2018-06-05,Seated Dumbbell Curl,1,10,5.669911368,,
2018-06-05,Seated Dumbbell Curl,1,10,5.669911368,,
2018-06-05,Seated Dumbbell Curl,1,10,5.669911368,,
2018-06-05,TRX Row,1,15,0,,
2018-06-05,TRX Row,1,15,0,,
2018-06-05,TRX Row,1,15,0,,
2018-06-05,Running - Treadmill,1,0,0,,
2018-06-05,Smith Machine Bent Over Row,1,12,9.071858189,,
2018-06-05,Smith Machine Bent Over Row,1,10,18.14371638,,
2018-06-05,Smith Machine Bent Over Row,1,10,22.67964547,,
2018-06-05,Smith Machine Bent Over Row,1,10,22.67964547,,
2018-06-05,Single Arm Lat Pulldown,1,12,9.071858189,,
2018-06-05,Single Arm Lat Pulldown,1,12,12.47380501,,
2018-06-05,Single Arm Lat Pulldown,1,12,12.47380501,,
2018-06-05,Face Pull,1,14,11.33982274,,
2018-06-05,Face Pull,1,10,13.60778728,,
2018-06-05,Face Pull,1,13,13.60778728,,
2018-06-05,V-Bar Pulldown,1,15,15.87575183,,
2018-06-05,Dumbbell Bench Press,1,10,9.071858189,,
2018-06-05,Dumbbell Bench Press,1,12,9.071858189,,
2018-06-05,Dumbbell Bench Press,1,12,9.071858189,,
2018-06-05,Reverse Barbell Curl,1,3,18.14371638,,
2018-06-05,Reverse Barbell Curl,1,15,9.071858189,,
2018-06-05,Back Extensions,1,12,0,,
2018-06-05,Back Extensions,1,15,0,,
2018-06-05,Back Extensions,1,11,0,,
2018-06-05,Exercise Ball Crunch,1,22,0,,
2018-06-05,Exercise Ball Crunch,1,15,0,,
2018-06-05,Exercise Ball Crunch,1,20,0,,
2018-06-05,Cable Wood Chop,1,12,5.669911368,,
